,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:21,B: Okay I'm in a dining room,B,All
35,0 days 00:00:33,B: ornate ceiling,B,All
36,0 days 00:00:36,A: me too,A,All
37,0 days 00:00:39,"A: yep, chandelier",A,All
38,0 days 00:00:42,B: three windows with arches,B,All
39,0 days 00:00:45,A: yep,A,All
41,0 days 00:00:48,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
43,0 days 00:00:55,GM: Well done! Both of you are                            indeed in the same room of type: d/dining_room!,GM,All
44,0 days 00:00:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
45,0 days 00:00:56,GM: ,GM,All
46,0 days 00:00:56,GM: Here's your token: 925ZWBF4B,GM,All
47,0 days 00:01:20,B: ,B,All
49,0 days 00:01:24,A: ,A,All
51,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
