,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
34,0 days 00:00:37,A: i am in a living room,A,All
35,0 days 00:00:43,A: has a long table coffee table,A,All
36,0 days 00:00:47,A: white sofa chairs,A,All
37,0 days 00:00:57,A: room in the back has yellow curtains,A,All
38,0 days 00:01:08,B: glass on coffee table,B,All
39,0 days 00:01:19,B: tv in front of curtains?,B,All
40,0 days 00:01:29,B: piano in back room,B,All
41,0 days 00:01:40,B: staind glass on the wall,B,All
42,0 days 00:01:42,A: yes,A,All
44,0 days 00:01:45,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
45,0 days 00:01:48,B: I'm there,B,All
47,0 days 00:01:51,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
48,0 days 00:01:51,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
49,0 days 00:01:51,GM: ,GM,All
50,0 days 00:01:52,GM: Here's your token: 809CDXFEO,GM,All
51,0 days 00:02:21,B: ,B,All
53,0 days 00:02:35,A: ,A,All
55,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
56,0 days 01:02:16,GM: ,GM,All
