,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
40,0 days 00:00:26,B: I am in the bathroom,B,All
41,0 days 00:00:27,A: I found a bathroom,A,All
42,0 days 00:00:32,A: what does yours look like?,A,All
43,0 days 00:00:38,A: old school bath tub with feet?,A,All
44,0 days 00:00:44,A: cream colored?,A,All
45,0 days 00:00:44,B: marble counter - double sink,B,All
46,0 days 00:00:49,"A: ok, I'm not there",A,All
47,0 days 00:00:51,B: no tub in mine,B,All
48,0 days 00:00:53,A: I'll keep going,A,All
57,0 days 00:01:14,B: shelf on wall with towels hanging from it,B,All
62,0 days 00:01:28,A: Is there a phone cord?,A,All
63,0 days 00:01:30,A: on the right side?,A,All
64,0 days 00:01:44,B: toilet in back?,B,All
65,0 days 00:01:50,A: in the mirror?,A,All
66,0 days 00:01:50,B: yes,B,All
67,0 days 00:01:54,B: you're there,B,All
68,0 days 00:01:57,A: yeah,A,All
71,0 days 00:01:58,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
72,0 days 00:01:59,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
73,0 days 00:01:59,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
74,0 days 00:01:59,GM: ,GM,All
75,0 days 00:02:00,GM: Here's your token: 5383NJB90,GM,All
76,0 days 00:02:07,A: ,A,All
78,0 days 00:02:19,B: ,B,All
80,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
81,0 days 01:48:27,GM: ,GM,All
