,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:11,A: Hello,A,All
33,0 days 00:00:20,B: I am in a room with a bench and a small square table,B,All
34,0 days 00:00:30,B: and a coatrack in the corner,B,All
37,0 days 00:00:41,B: I can go south or east,B,All
38,0 days 00:00:41,"A: I'll keep looking. I found a home office, but doesn't sound like that",A,All
39,0 days 00:00:52,B: I move east,B,All
44,0 days 00:01:11,A: Can you find the home office? ,A,All
45,0 days 00:01:13,B: Now I am in a room with a computer on a desk and a violin case in the corner,B,All
46,0 days 00:01:28,A: Not the same one i'm in. I'll look for that one.,A,All
61,0 days 00:01:50,B: I can go south or west,B,All
62,0 days 00:01:55,B: I'll go south,B,All
75,0 days 00:02:06,B: Now I am in a bedroom with two beds,B,All
76,0 days 00:02:12,A: Need to find a home office,A,All
77,0 days 00:02:15,B: and a lamp on a night stand,B,All
92,0 days 00:02:25,B: I go south,B,All
97,0 days 00:02:44,B: Now I am in an unfinished basement,B,All
100,0 days 00:02:54,A: Need to find a home office,A,All
101,0 days 00:02:55,"B: I can go s, n, or w",B,All
102,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
103,0 days 00:03:04,B: I go south,B,All
108,0 days 00:03:22,B: Now I am in a room with a computer stand and bookshelves,B,All
109,0 days 00:03:27,A: Ok,A,All
110,0 days 00:03:29,A: now do /done,A,All
112,0 days 00:03:32,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
114,0 days 00:03:34,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
115,0 days 00:03:34,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
116,0 days 00:03:35,GM: ,GM,All
117,0 days 00:03:35,GM: Here's your token: 354BQ42IQ,GM,All
118,0 days 00:03:54,A: ,A,All
120,0 days 00:28:22,B: ,B,All
122,0 days 03:57:17,GM: ,GM,All
