,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:25,B: I'm in a dining room ,B,All
29,0 days 00:00:30,A: Me too,A,All
31,0 days 00:00:31,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
32,0 days 00:00:34,B: pink cushions on brown chairs,B,All
33,0 days 00:00:38,B: which color are yours?,B,All
34,0 days 00:00:46,B: Is there a chandelier hanging above it?,B,All
35,0 days 00:00:56,A: yes,A,All
37,0 days 00:00:59,"GM: You have managed to meet in a room of type:                                                        d/dining_room, but unfortunately                                                        not in the same one.",GM,All
38,0 days 00:00:59,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
39,0 days 00:00:59,GM: ,GM,All
40,0 days 00:01:00,GM: Here's your token: 5324DEA3Y,GM,All
41,0 days 00:01:16,B: UGH,B,All
42,0 days 00:01:18,B: ,B,All
44,0 days 00:01:22,A: ,A,All
46,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
47,0 days 01:52:26,GM: ,GM,All
