,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:11,A: Hello,A,All
21,0 days 00:00:14,B: Hello,B,All
34,0 days 00:00:27,A: Not sure I get this completely... only done 1 so far...,A,All
39,0 days 00:00:38,A: Do we start in the same room? I can't remember...,A,All
40,0 days 00:00:45,"B: No, we have to try and find the same room",B,All
41,0 days 00:00:55,A: gotcha...I'm in a kitchen...,A,All
46,0 days 00:01:04,B: We have to find a reading room,B,All
47,0 days 00:01:07,A: ok,A,All
52,0 days 00:01:14,A: found a library,A,All
53,0 days 00:01:18,B: Me too,B,All
54,0 days 00:01:19,A: with people and lamps,A,All
56,0 days 00:01:22,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
57,0 days 00:01:23,"B: Yes, same",B,All
59,0 days 00:01:24,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
60,0 days 00:01:25,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
61,0 days 00:01:25,GM: ,GM,All
62,0 days 00:01:25,GM: Here's your token: 1057VCQBI8,GM,All
63,0 days 00:01:42,B: ,B,All
65,0 days 00:01:44,A: ,A,All
67,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
68,0 days 00:48:45,GM: ,GM,All
