,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:25,A: I'm there I thnk,A,All
37,0 days 00:00:34,A: black leather sofa on right,A,All
38,0 days 00:00:45,B: still looking,B,All
39,0 days 00:00:47,A: red chair on top right,A,All
48,0 days 00:00:59,A: really narrow television ,A,All
49,0 days 00:01:10,B: zebraa rug?,B,All
50,0 days 00:01:11,A: zebra rug right up front,A,All
51,0 days 00:01:14,A: yes,A,All
52,0 days 00:01:16,B: yep,B,All
54,0 days 00:01:19,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
55,0 days 00:01:22,A: great job!,A,All
57,0 days 00:01:23,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
58,0 days 00:01:24,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
59,0 days 00:01:24,GM: ,GM,All
60,0 days 00:01:24,GM: Here's your token: 542WES7SM,GM,All
61,0 days 00:01:45,B: ,B,All
63,0 days 00:01:49,A: ,A,All
65,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
66,0 days 01:45:02,GM: ,GM,All
