,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:13,B: hello,B,All
25,0 days 00:00:34,"B: I found a nursary - square, white rug, white cradle",B,All
30,0 days 00:00:55,"B: And another one, with wood walls and a white cradle",B,All
47,0 days 00:01:30,A: alright ,A,All
48,0 days 00:01:35,B: ,B,All
50,0 days 00:01:37,B: ,B,All
53,0 days 00:01:41,A: am I in it? ,A,All
54,0 days 00:01:43,A: blue curtains,A,All
55,0 days 00:01:47,A: pink floor,A,All
84,0 days 00:02:07,A: found it,A,All
85,0 days 00:02:10,A: room with crib,A,All
86,0 days 00:02:13,B: the one one?,B,All
87,0 days 00:02:23,B: or the wooden wall one,B,All
96,0 days 00:02:32,A: ome with that heater on the wall? and a baloon,A,All
101,0 days 00:02:38,A: balloon ,A,All
102,0 days 00:02:47,"B: no, mine doesn't have a balloon",B,All
103,0 days 00:02:55,B: I'll try to find you,B,All
108,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
109,0 days 00:03:08,A: teddy bear in crib too,A,All
126,0 days 00:03:28,"B: okay, found that one",B,All
128,0 days 00:03:34,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
129,0 days 00:03:37,B: the one with heater and teddy bear,B,All
131,0 days 00:03:39,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
132,0 days 00:03:39,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
133,0 days 00:03:39,GM: ,GM,All
134,0 days 00:03:40,GM: Here's your token: 481TJ8RQC,GM,All
135,0 days 00:04:09,A: ,A,All
137,0 days 00:05:53,B: ,B,All
139,0 days 02:22:32,GM: ,GM,All
