,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
30,0 days 00:00:19,A: I'm in a lockerroom,A,All
39,0 days 00:00:35,A: Like  a professional hockey team,A,All
40,0 days 00:00:42,B: yellow shirts and a green and yellow flag?,B,All
41,0 days 00:00:52,A: white shirts,A,All
42,0 days 00:00:57,B: dammit,B,All
43,0 days 00:01:00,A: red carpet,A,All
52,0 days 00:01:15,A: you want me to find you?,A,All
53,0 days 00:01:20,B: white and red jerseys?,B,All
54,0 days 00:01:28,A: white black and yellow,A,All
59,0 days 00:01:46,A: mostly white,A,All
64,0 days 00:02:01,A: middle of the carpet has the team's logo,A,All
65,0 days 00:02:03,B: is there a black cirle in the middle of the carpet?,B,All
66,0 days 00:02:08,A: yes,A,All
67,0 days 00:02:09,B: *circle,B,All
68,0 days 00:02:17,B: with some kind of face on it?,B,All
69,0 days 00:02:20,A: yes,A,All
70,0 days 00:02:26,B: i think that's it,B,All
72,0 days 00:02:27,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
74,0 days 00:02:32,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
75,0 days 00:02:32,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
76,0 days 00:02:32,GM: ,GM,All
77,0 days 00:02:32,GM: Here's your token: 935O9CUQ9,GM,All
78,0 days 00:02:57,A: ,A,All
80,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
81,0 days 00:03:04,B: ,B,All
