,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:27,A: I am outside by the pool,A,All
25,0 days 00:00:36,A: i can only go south,A,All
34,0 days 00:01:09,"B: i am in a room with 5 total chairs, 3 windows.  two chiars have a table between them",B,All
35,0 days 00:01:21,B: and jacuzzi in the middle,B,All
36,0 days 00:01:33,A: same here!,A,All
38,0 days 00:01:39,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
40,0 days 00:01:58,GM: Well done! Both of you are                            indeed in the same room of type: j/jacuzzi/indoor!,GM,All
41,0 days 00:01:58,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
42,0 days 00:01:58,GM: ,GM,All
43,0 days 00:01:58,GM: Here's your token: 12546HL5G,GM,All
44,0 days 00:02:28,A: ,A,All
46,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
47,0 days 00:09:48,B: ,B,All
49,0 days 02:49:24,GM: ,GM,All
