,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:14,B: starting out heading north,B,All
29,0 days 00:00:20,B: I found it,B,All
34,0 days 00:00:28,"A: Hi, I've found one. ",A,All
35,0 days 00:00:28,B: All the way at the north east of the map,B,All
36,0 days 00:00:35,B: Mine has a crib in it,B,All
37,0 days 00:00:45,B: three small pictures hanging above the crib,B,All
38,0 days 00:00:47,A: This has a brown arm chair in the middle of the photo and crib to the left. ,A,All
39,0 days 00:00:56,"B: ok, we're in different places",B,All
40,0 days 00:01:01,B: should I come to you?,B,All
41,0 days 00:01:02,A: This has one picture of Jesus above the crib. ,A,All
42,0 days 00:01:09,B: I'll come and find that one,B,All
43,0 days 00:01:09,"A: Sure, if you'd like. ",A,All
44,0 days 00:01:16,B: which direction can you move from there?,B,All
49,0 days 00:01:34,"A: South, north or east. ",A,All
58,0 days 00:01:55,A: This has a small toy truck or car under the crib too. ,A,All
63,0 days 00:02:03,B:   found it,B,All
65,0 days 00:02:05,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
67,0 days 00:02:11,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
68,0 days 00:02:11,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
69,0 days 00:02:11,GM: ,GM,All
70,0 days 00:02:11,GM: Here's your token: 387YCIOZ4,GM,All
71,0 days 00:02:24,B: ,B,All
73,0 days 00:02:56,A: ,A,All
75,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
76,0 days 03:27:39,GM: ,GM,All
