,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
20,0 days 00:00:07,A: Hi,A,All
25,0 days 00:00:19,B: in a bathroom,B,All
28,0 days 00:00:22,A: Ok,A,All
34,0 days 00:00:29,B: it has white cabinets,B,All
39,0 days 00:00:40,B: a jacuzzi tub in the back corner,B,All
44,0 days 00:00:46,B: beige rug,B,All
49,0 days 00:00:54,B: plant on the left,B,All
60,0 days 00:01:00,B: window at the back,B,All
65,0 days 00:01:05,B: mirror on the right,B,All
70,0 days 00:01:09,A: Ok,A,All
71,0 days 00:01:20,B: there are two sinks,B,All
84,0 days 00:01:49,B: the walls are beige,B,All
85,0 days 00:01:56,A: 2 plants in total?,A,All
86,0 days 00:02:01,B: yes,B,All
87,0 days 00:02:05,A: 2 windows next to tub,A,All
88,0 days 00:02:10,A: Ok,A,All
90,0 days 00:02:13,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
91,0 days 00:02:14,B: on both side,B,All
92,0 days 00:02:18,A: Yes,A,All
94,0 days 00:02:23,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
95,0 days 00:02:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
96,0 days 00:02:23,GM: ,GM,All
97,0 days 00:02:24,GM: Here's your token: 507G9ZF5K,GM,All
98,0 days 00:02:38,A: ,A,All
100,0 days 00:02:44,B: ,B,All
102,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
103,0 days 02:04:41,GM: ,GM,All
