,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:17,B: hi,B,All
25,0 days 00:00:23,A: ney,A,All
28,0 days 00:00:33,A: hey,A,All
29,0 days 00:00:37,"B: so, where we go first?",B,All
34,0 days 00:00:46,A: s/,A,All
35,0 days 00:00:54,A: find a stair case,A,All
36,0 days 00:00:58,B: we should go down,B,All
37,0 days 00:01:07,B: ok,B,All
38,0 days 00:01:14,"B: I know, a staircase",B,All
39,0 days 00:01:14,A: no find and wait,A,All
50,0 days 00:01:41,A: s,A,All
51,0 days 00:01:46,B: i got it,B,All
53,0 days 00:01:55,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
55,0 days 00:02:05,A: wait,A,All
56,0 days 00:02:12,A: wait for me to be in same room,A,All
58,0 days 00:02:15,"GM: Unfortunately, you and your                                                   partner were somewhere else, but not                                                   in a room of the required type s/staircase",GM,All
59,0 days 00:02:15,"GM: Please enter the token below into                                                   the token field on the HIT webpage, and close this                                                    browser window.",GM,All
60,0 days 00:02:15,GM: ,GM,All
61,0 days 00:02:16,GM: Here's your token: 1022OVGG0K,GM,All
62,0 days 00:02:47,A: ,A,All
64,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
65,0 days 00:03:17,B: ,B,All
67,0 days 00:26:48,GM: ,GM,All
