,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
24,0 days 00:00:38,A: im in one with diamond shelves in center,A,All
25,0 days 00:00:41,A: lots of bottles,A,All
26,0 days 00:00:44,A: wood racks,A,All
31,0 days 00:00:54,B: I'm currently in a room with a pool table,B,All
32,0 days 00:00:59,A: another one with curved walls and wood shaleves,A,All
37,0 days 00:01:08,A: yellow light on ceiling,A,All
62,0 days 00:01:27,B: i'm in a room with lots of bottles,B,All
63,0 days 00:01:37,B: yellow light on the ceiling,B,All
64,0 days 00:01:37,A: is there a bottle on bottom right with red cap?,A,All
73,0 days 00:01:43,A: ok,A,All
82,0 days 00:01:50,B: no,B,All
83,0 days 00:01:54,A: wood floor?,A,All
84,0 days 00:01:57,B: is there an arched ceiling?,B,All
85,0 days 00:02:05,A: no,A,All
86,0 days 00:02:07,A: stay there,A,All
87,0 days 00:02:07,B: yes wood floor,B,All
96,0 days 00:02:15,A: are you in a hallway?,A,All
97,0 days 00:02:20,B: yes,B,All
102,0 days 00:02:26,A: ok hold on,A,All
107,0 days 00:02:30,A: n,A,All
120,0 days 00:02:44,A: ok im here,A,All
122,0 days 00:02:45,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
123,0 days 00:02:50,A: arch ceiling yellow light,A,All
125,0 days 00:02:51,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
126,0 days 00:02:52,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
127,0 days 00:02:52,GM: ,GM,All
128,0 days 00:02:53,GM: Here's your token: 611HX8FOP,GM,All
129,0 days 00:02:54,A: rows of black bottles,A,All
130,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
131,0 days 00:03:02,A: ,A,All
133,0 days 00:03:04,B: good job,B,All
134,0 days 00:03:36,B: ,B,All
136,0 days 00:54:30,GM: ,GM,All
