,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
38,0 days 00:01:26,B: I'm in a room with a staircase that goes up left to right.  It has a potted plant at the base of the stairs and a table next to the plant with a lamp on it.,B,All
39,0 days 00:01:31,"A: hi partner, are you here in the meetup room?",A,All
40,0 days 00:02:05,"A: I'm at a staircase too, but it's got a stained glass window across from the first flight",A,All
41,0 days 00:02:25,"B: hello, i'm already in a room with a staircase.  Stay there and I will see if I can get to you",B,All
46,0 days 00:02:31,A: great!,A,All
61,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
62,0 days 00:03:12,"A: my staircase is inside, there's a dark wood railing.",A,All
63,0 days 00:03:23,B: is it a wooden staircase with the stairs going streight up?,B,All
64,0 days 00:03:34,B: two panel window?,B,All
65,0 days 00:03:41,A: yes! nice work!,A,All
66,0 days 00:03:49,A: i think we're finished,A,All
68,0 days 00:03:54,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
70,0 days 00:04:00,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
71,0 days 00:04:01,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
72,0 days 00:04:01,GM: ,GM,All
73,0 days 00:04:01,GM: Here's your token: 85UUA87O,GM,All
74,0 days 00:04:12,B: Thanks!,B,All
75,0 days 00:04:42,A: ,A,All
77,0 days 00:04:54,B: ,B,All
79,0 days 00:42:55,GM: ,GM,All
