,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:41,B: Hello,B,All
27,0 days 00:01:08,A: hello i am on a street I am going to go /n,A,All
28,0 days 00:01:43,B: I am currently in a kitchen,B,All
35,0 days 00:02:09,A: how do you mpove in this ghame,A,All
45,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
46,0 days 00:03:02,B: Slash then dirrection,B,All
49,0 days 00:03:38,A: okay I am im a locker room with altenating red then white lockersw and a long bench in front of them,A,All
54,0 days 00:04:01,B: I found the locker room,B,All
55,0 days 00:04:41,B: finish game now,B,All
56,0 days 00:04:44,A: We type done? or make sure we see the same one,A,All
57,0 days 00:04:50,A: done,A,All
59,0 days 00:04:58,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
61,0 days 00:05:02,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
62,0 days 00:05:02,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
63,0 days 00:05:02,GM: ,GM,All
64,0 days 00:05:03,GM: Here's your token: 2138HQ5QF,GM,All
65,0 days 00:05:50,A: ,A,All
67,0 days 00:06:09,B: ,B,All
69,0 days 01:40:48,GM: ,GM,All
