,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,B: hello,B,All
27,0 days 00:00:25,A: hi there,A,All
28,0 days 00:00:26,B: i found a locker room,B,All
29,0 days 00:00:29,B: alternating red and white lockers,B,All
30,0 days 00:00:32,B: bench in the middle,B,All
39,0 days 00:00:57,A: i see a brazil flag,A,All
40,0 days 00:01:09,B: go to a locker room and describe it,B,All
41,0 days 00:01:13,A: nope,A,All
42,0 days 00:01:19,B: proceed to a locker room,B,All
43,0 days 00:01:32,A: yellow paint clock on the wall brazilianflag,A,All
44,0 days 00:01:42,B: what color are the lockers,B,All
45,0 days 00:01:45,A: want me to stay here ?,A,All
52,0 days 00:01:57,A: white with a yellow jersey in every locker,A,All
65,0 days 00:02:17,A: theres a blue seat below every jersey,A,All
70,0 days 00:02:22,B: found it,B,All
72,0 days 00:02:25,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
74,0 days 00:02:34,GM: Well done! Both of you are                            indeed in the same room of type: l/locker_room!,GM,All
75,0 days 00:02:34,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
76,0 days 00:02:35,GM: ,GM,All
77,0 days 00:02:35,GM: Here's your token: 197PL4R8I,GM,All
78,0 days 00:02:51,B: ,B,All
80,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
81,0 days 00:03:04,A: ,A,All
83,0 days 01:49:16,GM: ,GM,All
