,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:34,A: I've found a child's room. Let me know when you do. ,A,All
29,0 days 00:00:53,B: ok will do,B,All
36,0 days 00:01:03,A: This one is all yellow walls. White curtains on the left. Colorful bedspread. Large pink moon in the top corner. ,A,All
67,0 days 00:01:59,B: ok I found it,B,All
69,0 days 00:02:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
71,0 days 00:02:05,GM: Well done! Both of you are                            indeed in the same room of type: c/childs_room!,GM,All
72,0 days 00:02:05,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
73,0 days 00:02:05,GM: ,GM,All
74,0 days 00:02:05,GM: Here's your token: 272V8RR0I,GM,All
75,0 days 00:02:24,A: ,A,All
77,0 days 00:02:37,B: ,B,All
79,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
80,0 days 00:41:03,GM: ,GM,All
