,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
48,0 days 00:00:45,B: I am in a home office,B,All
49,0 days 00:00:49,A: describe,A,All
54,0 days 00:01:04,B: leather chair on left,B,All
63,0 days 00:01:13,B: stereo above desk,B,All
68,0 days 00:01:22,B: wooden blinds,B,All
69,0 days 00:01:24,A: ok,A,All
70,0 days 00:01:30,B: you there?,B,All
71,0 days 00:01:32,A: dell logo on computer monitor on right?,A,All
73,0 days 00:01:39,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
74,0 days 00:01:43,A: im there,A,All
76,0 days 00:01:44,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
77,0 days 00:01:45,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
78,0 days 00:01:45,GM: ,GM,All
79,0 days 00:01:45,GM: Here's your token: 557GZWQLU,GM,All
80,0 days 00:01:53,A: ,A,All
82,0 days 00:02:06,B: ,B,All
84,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
85,0 days 01:34:27,GM: ,GM,All
