,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
27,0 days 00:00:15,B: i'm in the playroom,B,All
31,0 days 00:00:17,B: you have to go west,B,All
32,0 days 00:00:19,A: What does it look like,A,All
45,0 days 00:00:38,A: describe it please,A,All
46,0 days 00:00:55,"A: I'm in one as well, I see  a small chalkboard in the corner and a small tent to the right",A,All
47,0 days 00:01:39,A: Please describe what you see in your playroom,A,All
48,0 days 00:01:42,A: ,A,All
50,0 days 00:01:44,A: ,A,All
53,0 days 00:02:07,A: Hello????????,A,All
54,0 days 00:02:46,B: has a little boy ,B,All
55,0 days 00:02:47,B: with a table,B,All
56,0 days 00:02:51,B: and blyue chair,B,All
57,0 days 00:02:54,A: Okay I will keep looking,A,All
66,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
71,0 days 00:03:06,B: go west,B,All
73,0 days 00:03:10,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
74,0 days 00:03:13,A: It's different for both of us..,A,All
92,0 days 00:03:32,GM: Well done! Both of you are                            indeed in the same room of type: p/playroom!,GM,All
93,0 days 00:03:33,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
94,0 days 00:03:33,GM: ,GM,All
95,0 days 00:03:33,GM: Here's your token: 136MRZIMH,GM,All
96,0 days 00:03:52,B: ,B,All
98,0 days 00:03:56,A: ,A,All
100,0 days 02:32:09,GM: ,GM,All
