,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
34,0 days 00:00:20,B: in a living room,B,All
39,0 days 00:00:24,B: white couch,B,All
40,0 days 00:00:28,B: green pillows,B,All
41,0 days 00:00:33,"A: Okay, I'll try and find you",A,All
42,0 days 00:00:35,B: pole lamp,B,All
51,0 days 00:00:46,B: wall has a slant,B,All
56,0 days 00:00:57,B: white curtain in window on the right,B,All
61,0 days 00:01:15,B: colorful pic on wall with writing on it,B,All
70,0 days 00:01:25,B: lamp is plugged in the was,B,All
75,0 days 00:01:31,B: floors are wood,B,All
76,0 days 00:01:46,"A: okay, still looking",A,All
81,0 days 00:01:57,B: no tables,B,All
98,0 days 00:02:36,B: how is it going,B,All
99,0 days 00:02:37,A: Think I got it,A,All
100,0 days 00:02:46,"A: Green pillows are very pale, sort of shiny?",A,All
101,0 days 00:02:50,B: yes,B,All
102,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
103,0 days 00:03:04,"A: Yay, got it :)",A,All
105,0 days 00:03:05,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
107,0 days 00:03:07,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
108,0 days 00:03:07,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
109,0 days 00:03:07,GM: ,GM,All
110,0 days 00:03:08,GM: Here's your token: 7768IPOVH,GM,All
111,0 days 00:03:29,B: ,B,All
113,0 days 00:03:32,A: ,A,All
115,0 days 01:31:23,GM: ,GM,All
