,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:41,B: Hm I'm in a classroom; not sure if that counts?,B,All
33,0 days 00:00:45,A: I am outdoors,A,All
46,0 days 00:00:59,"A: Maybe, let me see where I wind up going when I move",A,All
51,0 days 00:01:07,B: Ok,B,All
56,0 days 00:01:42,A: Okay I'm in a room with desks,A,All
57,0 days 00:01:51,A: Lots of glass windows too,A,All
58,0 days 00:02:01,B: And 2 trees/plants by the windows?,B,All
59,0 days 00:02:24,B: Do you think it's a reading room?,B,All
60,0 days 00:02:43,A: Probably.  You read at a desk,A,All
61,0 days 00:02:46,B: ok,B,All
63,0 days 00:02:50,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
65,0 days 00:02:56,"GM: You have managed to meet in a room of type:                                                        r/reading_room, but unfortunately                                                        not in the same one.",GM,All
66,0 days 00:02:56,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
67,0 days 00:02:57,GM: ,GM,All
68,0 days 00:02:57,GM: Here's your token: 1141PU88PG,GM,All
69,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
70,0 days 00:03:05,B: ,B,All
72,0 days 00:03:55,A: ,A,All
74,0 days 00:20:15,GM: ,GM,All
