,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:30,A: I've found one. Let me know when you do. ,A,All
33,0 days 00:00:38,"B: ok, will let you know",B,All
38,0 days 00:00:46,B: what is in yours?,B,All
47,0 days 00:01:02,A: This one had two rows of brown chairs. One wall of all windows. Then a couple couches in the back.,A,All
48,0 days 00:01:10,B: Hmmm. Ok,B,All
53,0 days 00:01:25,A: Brown and light tan striped floor. ,A,All
58,0 days 00:01:49,"B: ok, I keep finding waiting rooms but not that one!",B,All
63,0 days 00:01:58,A: Okay. ,A,All
64,0 days 00:02:11,B: Found it,B,All
66,0 days 00:02:15,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
67,0 days 00:02:16,A: Yay!,A,All
69,0 days 00:02:18,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM,All
70,0 days 00:02:18,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
71,0 days 00:02:18,GM: ,GM,All
72,0 days 00:02:19,GM: Here's your token: 3630A4KIZ,GM,All
73,0 days 00:02:31,B: ,B,All
75,0 days 00:02:34,A: ,A,All
77,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
78,0 days 03:48:48,GM: ,GM,All
