,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
24,0 days 00:00:15,A: hey,A,All
25,0 days 00:00:18,B: hi,B,All
30,0 days 00:00:21,B: im in a cellar,B,All
31,0 days 00:00:27,A: I am in a wine storage,A,All
32,0 days 00:00:39,B: what does it look like?,B,All
33,0 days 00:00:46,A: tons of wine bottles,A,All
34,0 days 00:00:52,B: one light at the end?,B,All
35,0 days 00:01:08,A: no,A,All
44,0 days 00:01:21,"B: wrong one then, ill move",B,All
49,0 days 00:01:28,B: will you describe yours some more?,B,All
64,0 days 00:01:45,A: It's got blue bottles in the middle,A,All
66,0 days 00:02:02,B: lots of lights on the ceiling?,B,All
67,0 days 00:02:08,A: and the photo was taken from an angle so the right part of the photo  shows the wine bottles ,A,All
74,0 days 00:02:21,A: larger... No lights on ceiling,A,All
79,0 days 00:02:27,A: there is a light on the top left corner,A,All
84,0 days 00:02:41,"A: but it's not the bulb that is visible, just the light",A,All
93,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
94,0 days 00:03:07,B: all the bottles are on the right wall?,B,All
95,0 days 00:03:17,A: yes,A,All
96,0 days 00:03:20,B: ok got it,B,All
98,0 days 00:03:23,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
100,0 days 00:03:37,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
101,0 days 00:03:37,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
102,0 days 00:03:37,GM: ,GM,All
103,0 days 00:03:37,GM: Here's your token: 818ZGV045,GM,All
104,0 days 00:03:50,A: ,A,All
106,0 days 00:03:59,B: ,B,All
108,0 days 00:54:04,GM: ,GM,All
