,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:22,B: Hello,B,All
29,0 days 00:00:24,A: hi,A,All
34,0 days 00:00:31,A: i think i am already here,A,All
35,0 days 00:00:39,A: i just went north from the first screen,A,All
36,0 days 00:00:40,B: Im at a pool. Im moving around yet,B,All
49,0 days 00:01:04,"A: ok i am in a room with a leather couch, chair, and two plants",A,All
50,0 days 00:01:11,B: Maroon chairs? ,B,All
51,0 days 00:01:19,A: just one chair and a couch,A,All
52,0 days 00:01:24,B: Thats where i startes,B,All
53,0 days 00:01:26,B: Started,B,All
54,0 days 00:01:35,A: yeah i think that's it,A,All
55,0 days 00:01:37,B: Disnt think that would qualify as a waiting room,B,All
56,0 days 00:01:44,B: Didn't,B,All
57,0 days 00:01:52,A: well it has a table with magazines on it,A,All
58,0 days 00:02:02,B: Yeah ill navigate back,B,All
59,0 days 00:02:06,A: ok ,A,All
76,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
86,0 days 00:03:22,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
87,0 days 00:03:23,B: There,B,All
89,0 days 00:03:26,GM: Well done! Both of you are                            indeed in the same room of type: w/waiting_room!,GM,All
90,0 days 00:03:27,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
91,0 days 00:03:27,GM: ,GM,All
92,0 days 00:03:27,GM: Here's your token: 256MOU62W,GM,All
93,0 days 00:03:38,B: ,B,All
95,0 days 00:03:49,A: ,A,All
97,0 days 00:58:03,GM: ,GM,All
