,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
51,0 days 00:00:41,B: found a basement. brick walls and junky furniture,B,All
59,0 days 00:00:46,B: a window on left,B,All
72,0 days 00:01:05,A: I'm in the basement,A,All
77,0 days 00:01:10,A: You too?,A,All
86,0 days 00:01:18,B: there are multuiple basements,B,All
87,0 days 00:01:21,B: whats yours look like,B,All
88,0 days 00:01:27,B: brick walls?,B,All
89,0 days 00:01:29,A: water heater on the left,A,All
94,0 days 00:01:36,"B: ok, stay there",B,All
95,0 days 00:01:36,A: wooden stairs on right,A,All
124,0 days 00:02:09,B: ok,B,All
126,0 days 00:02:11,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
128,0 days 00:02:13,GM: Well done! Both of you are                            indeed in the same room of type: b/basement!,GM,All
129,0 days 00:02:13,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
130,0 days 00:02:14,GM: ,GM,All
131,0 days 00:02:14,GM: Here's your token: 444TUNFVX,GM,All
132,0 days 00:02:19,B: ,B,All
134,0 days 00:02:53,A: ,A,All
136,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
137,0 days 02:40:40,GM: ,GM,All
