,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:12,A: Hello!,A,All
21,0 days 00:00:19,B: Howdy,B,All
28,0 days 00:00:29,A: I am currently in a living room,A,All
29,0 days 00:00:34,B: I am in a nursery,B,All
30,0 days 00:00:46,B: angels on bottom right wall and brown crib in center,B,All
31,0 days 00:00:51,A: I will try to go upstairs ,A,All
32,0 days 00:00:54,B: floral design on wall,B,All
37,0 days 00:01:13,B: window in upper right portion of photo,B,All
38,0 days 00:01:20,A: I am now in a nursery but a different one ,A,All
39,0 days 00:01:28,A: i will move again,A,All
42,0 days 00:01:37,B: yep keep goin you'll find it,B,All
69,0 days 00:02:27,A: I have found another nursery ,A,All
70,0 days 00:02:50,B: yeah probably wrong one again... keep trying,B,All
71,0 days 00:02:51,A: still not the correct one,A,All
74,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
87,0 days 00:03:35,A: I believe i have found the correct one,A,All
88,0 days 00:03:42,B: great,B,All
89,0 days 00:03:44,A: Is the window above the angel?,A,All
91,0 days 00:03:45,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
92,0 days 00:03:47,B: yes,B,All
93,0 days 00:03:50,A: perfect ,A,All
95,0 days 00:03:53,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
96,0 days 00:03:54,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
97,0 days 00:03:54,GM: ,GM,All
98,0 days 00:03:54,GM: Here's your token: 780JL3M4L,GM,All
100,0 days 00:03:55,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
101,0 days 00:03:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
102,0 days 00:03:55,GM: ,GM,All
103,0 days 00:03:55,GM: Here's your token: 781EA3NRU,GM,All
104,0 days 00:04:07,B: ,B,All
106,0 days 00:04:29,A: ,A,All
108,0 days 01:28:24,GM: ,GM,All
