,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:24,B: i'm in a room with lots of windows,B,All
31,0 days 00:00:36,A: ok let me search for that ,A,All
36,0 days 00:00:41,B: e,B,All
53,0 days 00:01:11,A: does it look like it was built in colonial times with a candleabra with 4 candles,A,All
54,0 days 00:01:16,B: yes,B,All
55,0 days 00:01:24,B: is that a den or living room?,B,All
56,0 days 00:01:33,A: lots of pillows on angles and a table up at the front?,A,All
69,0 days 00:01:50,A: i think its a living room ,A,All
70,0 days 00:01:58,B: ok i'm headed back,B,All
71,0 days 00:02:02,B: ?s,B,All
72,0 days 00:02:05,A: old school ,A,All
101,0 days 00:02:39,A: ok let me know when you get there,A,All
102,0 days 00:02:43,B: i'm here,B,All
104,0 days 00:02:47,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
106,0 days 00:02:59,GM: Well done! Both of you are                            indeed in the same room of type: l/living_room!,GM,All
107,0 days 00:02:59,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
108,0 days 00:02:59,GM: ,GM,All
109,0 days 00:02:59,GM: Here's your token: 1054XVSPVN,GM,All
110,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
111,0 days 00:03:16,B: ,B,All
113,0 days 00:03:34,A: ,A,All
115,0 days 00:49:25,GM: ,GM,All
