,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:00,GM: ,GM,All
24,0 days 00:00:33,B: I;m in the living room,B,All
25,0 days 00:00:35,B: Where aer you?,B,All
34,0 days 00:00:42,A: I'm in the dining room,A,All
39,0 days 00:00:47,B: I am in the attick!,B,All
40,0 days 00:00:52,A: I will find you,A,All
41,0 days 00:00:54,B: go north,B,All
48,0 days 00:01:05,A: I am here,A,All
49,0 days 00:01:10,A: is it a pink ceiling,A,All
51,0 days 00:01:36,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
53,0 days 00:02:02,GM: Well done! Both of you are                            indeed in the same room of type: a/attic!,GM,All
54,0 days 00:02:03,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
55,0 days 00:02:03,GM: ,GM,All
56,0 days 00:02:03,GM: Here's your token: 665TCRFY,GM,All
57,0 days 00:02:39,B: ,B,All
59,0 days 00:02:55,A: ,A,All
61,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
62,0 days 01:19:41,GM: ,GM,All
