,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:09,B: Hello,B,All
25,0 days 00:00:13,A: hi,A,All
42,0 days 00:00:43,A: Let me know when you see a dining room and what it looks like,A,All
47,0 days 00:00:54,B: Found a dining room. It has a large chandelier over a table that has many chairs ,B,All
48,0 days 00:01:01,A: what color are the chairs?,A,All
49,0 days 00:01:17,B: tan with a pattern,B,All
50,0 days 00:01:21,A: Are you looking in through a huge doorway?,A,All
51,0 days 00:01:32,B: Yes. Is there a large mirror on the back wall?,B,All
53,0 days 00:01:35,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
54,0 days 00:01:36,A: yes,A,All
55,0 days 00:01:37,A: done,A,All
57,0 days 00:01:39,GM: Well done! Both of you are                            indeed in the same room of type: d/dining_room!,GM,All
58,0 days 00:01:40,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
59,0 days 00:01:40,GM: ,GM,All
60,0 days 00:01:40,GM: Here's your token: 65753Y0RS,GM,All
61,0 days 00:02:00,B: ,B,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 00:11:45,A: ,A,All
66,0 days 03:40:13,GM: ,GM,All
