,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:05,B: Hello,B,All
21,0 days 00:00:10,A: hello,A,All
28,0 days 00:00:20,A: im in a nursery,A,All
29,0 days 00:00:25,B: Ok I am outside,B,All
30,0 days 00:00:28,B: what does it look like,B,All
31,0 days 00:00:28,A: it has a crib,A,All
36,0 days 00:00:34,A: rocking chair,A,All
41,0 days 00:00:43,A: teddy bear on the rocking chair,A,All
46,0 days 00:00:50,A: the wood is brown,A,All
59,0 days 00:01:02,A: there is a dresser with a pink bear on it,A,All
64,0 days 00:01:05,B: Ok,B,All
65,0 days 00:01:18,A: there are two white baskets with pink liners,A,All
70,0 days 00:01:36,A: the curtains are pink and blue,A,All
71,0 days 00:01:42,A: the carpet is beige,A,All
72,0 days 00:01:45,"B: Dresser with pink bear, and rocking chair with bear",B,All
73,0 days 00:01:56,B: Here,B,All
75,0 days 00:01:58,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
77,0 days 00:02:00,GM: Well done! Both of you are                            indeed in the same room of type: n/nursery!,GM,All
78,0 days 00:02:01,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
79,0 days 00:02:01,GM: ,GM,All
80,0 days 00:02:01,GM: Here's your token: 500AVZGDV,GM,All
81,0 days 00:02:09,B: nj,B,All
82,0 days 00:02:17,A: you too,A,All
83,0 days 00:02:23,B: ,B,All
85,0 days 00:02:33,A: ,A,All
87,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
88,0 days 02:07:33,GM: ,GM,All
