,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:15,B: Hello,B,All
25,0 days 00:00:20,A: Hi there,A,All
35,0 days 00:00:53,B: I found a kitchen,B,All
56,0 days 00:01:42,A: i have arrived,A,All
57,0 days 00:01:43,"B: It has black counter tops, utensils hanging, a white dishwasher. The cupboards above the sink have a glass front. Just that one set.",B,All
58,0 days 00:01:52,B: Are you in the same kitchen?,B,All
59,0 days 00:01:55,A: yes indeed,A,All
60,0 days 00:01:59,B: great,B,All
62,0 days 00:02:01,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
64,0 days 00:02:11,GM: Well done! Both of you are                            indeed in the same room of type: k/kitchen!,GM,All
65,0 days 00:02:11,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
66,0 days 00:02:12,GM: ,GM,All
67,0 days 00:02:12,GM: Here's your token: 59P2E778,GM,All
68,0 days 00:02:29,B: ,B,All
70,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
71,0 days 00:03:31,A: ,A,All
73,0 days 01:25:18,GM: ,GM,All
