,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
50,0 days 00:00:38,"A: I'm in a bathroom with a wooden bathtub, plant on the side",A,All
52,0 days 00:00:46,B: ok,B,All
60,0 days 00:00:59,B: im there,B,All
62,0 days 00:01:00,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
63,0 days 00:01:03,"A: Keep going south, if you can. I think it's almost as far south as you can go",A,All
64,0 days 00:01:12,"A: Okay, cool",A,All
66,0 days 00:01:14,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
67,0 days 00:01:14,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
68,0 days 00:01:15,GM: ,GM,All
69,0 days 00:01:18,GM: Here's your token: 5688JMU3F,GM,All
70,0 days 00:01:18,B: im in your bathroom,B,All
71,0 days 00:01:23,B: ,B,All
73,0 days 00:01:40,A: ,A,All
75,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
76,0 days 01:27:07,GM: ,GM,All
