,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
32,0 days 00:00:34,A: i'm in one with a little table. where are you?,A,All
41,0 days 00:01:01,A: and here is one with yellow walls,A,All
42,0 days 00:01:11,"B: i found one with the table in the corner, looks like a glass table with 4 chairs",B,All
43,0 days 00:01:21,A: ok hold on i'm coming,A,All
44,0 days 00:01:26,A: ?n,A,All
45,0 days 00:01:30,B: 2 windows and a mirror on the far wall,B,All
50,0 days 00:01:48,A: yes with a burnt orange blanket,A,All
51,0 days 00:01:52,A: on the chair,A,All
52,0 days 00:01:53,B: and a little black chandelier with 4 lights on the ceiling,B,All
53,0 days 00:01:57,A: yes,A,All
55,0 days 00:01:59,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
57,0 days 00:02:03,GM: Well done! Both of you are                            indeed in the same room of type: d/dining_room!,GM,All
58,0 days 00:02:03,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
59,0 days 00:02:03,GM: ,GM,All
60,0 days 00:02:04,GM: Here's your token: 874RS4XSY,GM,All
61,0 days 00:02:12,A: ,A,All
63,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
64,0 days 00:05:20,B: ,B,All
