,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:25,A: i am in the reading room,A,All
31,0 days 00:00:29,B: me too,B,All
32,0 days 00:00:34,B: 2 people on computers in the background,B,All
33,0 days 00:00:35,A: bookshelves on the walls,A,All
34,0 days 00:00:38,A: one table,A,All
35,0 days 00:00:42,A: 5 chairs,A,All
36,0 days 00:00:47,A: you are in a different room,A,All
37,0 days 00:00:50,B: should I move?,B,All
38,0 days 00:00:53,A: sure,A,All
47,0 days 00:01:05,A: the room im in the bookshelves are almost up the ceiling,A,All
56,0 days 00:01:24,"A: greyish floor, besides the table with 5 chairs there is one more chair on the far left",A,All
57,0 days 00:01:33,B: I found it!,B,All
59,0 days 00:01:35,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
61,0 days 00:02:01,GM: Well done! Both of you are                            indeed in the same room of type: r/reading_room!,GM,All
62,0 days 00:02:01,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
63,0 days 00:02:01,GM: ,GM,All
64,0 days 00:02:01,GM: Here's your token: 970RVUR0E,GM,All
65,0 days 00:02:21,A: ,A,All
67,0 days 00:02:41,B: ,B,All
69,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
