,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:00:24,A: Okay I'm in a bedroom,A,All
29,0 days 00:00:36,A: white walls,A,All
30,0 days 00:00:51,A: bedspread is blue and orange striped,A,All
31,0 days 00:01:07,A: white l shaped desk on right,A,All
32,0 days 00:01:21,A: blue pillows on the bed,A,All
33,0 days 00:01:38,A: two framed drawings on the walls,A,All
62,0 days 00:02:21,A: Are you there?,A,All
63,0 days 00:02:25,B: i am here,B,All
64,0 days 00:02:28,A: okay,A,All
66,0 days 00:02:47,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
68,0 days 00:02:57,GM: Well done! Both of you are                            indeed in the same room of type: b/bedroom!,GM,All
69,0 days 00:02:57,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
70,0 days 00:02:57,GM: ,GM,All
71,0 days 00:02:57,GM: Here's your token: 688DPLZY4,GM,All
72,0 days 00:03:02,GM: Attention: you are in the game for 3 minutes!,GM,All
73,0 days 00:03:16,A: ,A,All
75,0 days 00:51:45,B: ,B,All
77,0 days 03:15:03,GM: ,GM,All
