,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
28,0 days 00:01:14,B: I'm at a doorway with caution tape on it,B,All
31,0 days 00:02:01,A: ok let me find you,A,All
80,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
81,0 days 00:03:03,B: It is a white door with caution tape tied to the doorknob,B,All
106,0 days 00:04:40,A: I keep ending up in what appears to be a closet with a white door ,A,All
115,0 days 00:05:10,B: odd?,B,All
120,0 days 00:05:18,A: or outside,A,All
149,0 days 00:05:57,B: try to find a doorway and then I will find you,B,All
150,0 days 00:06:22,A: in the closet I'm looking right at a door,A,All
151,0 days 00:06:38,B: ok,B,All
152,0 days 00:06:43,A: It looks to be half off its hinges,A,All
171,0 days 00:07:32,B: with some clothes hanging on the left,B,All
172,0 days 00:07:55,B: and blue underwear on the right?,B,All
173,0 days 00:08:01,A: yes,A,All
174,0 days 00:08:13,A: and visible hangers,A,All
175,0 days 00:08:22,"B: yes, we are done",B,All
177,0 days 00:08:28,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
179,0 days 00:08:30,GM: Well done! Both of you are                            indeed in the same room of type: d/doorway/indoor!,GM,All
180,0 days 00:08:30,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
181,0 days 00:08:30,GM: ,GM,All
182,0 days 00:08:31,GM: Here's your token: 7238QP10R,GM,All
183,0 days 00:08:59,A: ,A,All
185,0 days 00:09:33,B: ,B,All
187,0 days 02:43:18,GM: ,GM,All
