,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
80,0 days 00:01:08,A: i think i might be in the attic,A,All
85,0 days 00:01:11,A: if its finished,A,All
86,0 days 00:01:14,A: where are you,A,All
87,0 days 00:01:26,B: I'm in a bedroom ,B,All
104,0 days 00:01:48,A: the room i am in has a curved ceiling that looks short,A,All
109,0 days 00:01:55,A: there are ceiling fans a light and one single window,A,All
124,0 days 00:02:27,A: the room is triangular like the top of a house,A,All
125,0 days 00:02:34,B: Oh I'm here,B,All
126,0 days 00:02:41,B: I think,B,All
127,0 days 00:02:41,A: i think we are done,A,All
128,0 days 00:02:47,B: Got it.,B,All
130,0 days 00:02:48,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
132,0 days 00:02:53,"GM: You have managed to meet in a room of type:                                                        a/attic, but unfortunately                                                        not in the same one.",GM,All
133,0 days 00:02:53,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
134,0 days 00:02:54,GM: ,GM,All
135,0 days 00:02:54,GM: Here's your token: 61846EODY,GM,All
136,0 days 00:03:03,GM: Attention: you are in the game for 3 minutes!,GM,All
137,0 days 00:03:04,B: ,B,All
139,0 days 00:03:22,A: ,A,All
141,0 days 00:44:25,GM: ,GM,All
