,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
24,0 days 00:00:15,A: Ok,A,All
29,0 days 00:00:24,"A: I am in a bedroom, with colorful blankets",A,All
30,0 days 00:00:28,A: An old TV and 2 lamps,A,All
59,0 days 00:01:05,A: Where are you?,A,All
65,0 days 00:01:17,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
66,0 days 00:01:22,B: finding lots of bedroom but none was you described,B,All
67,0 days 00:01:26,A: Oh,A,All
80,0 days 00:01:53,B: ok,B,All
82,0 days 00:01:55,"GM: You've managed to meet up in the same room,                            but it is not the room of type: b/bedroom!",GM,All
83,0 days 00:01:55,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
84,0 days 00:01:55,GM: ,GM,All
85,0 days 00:01:55,GM: Here's your token: 3993IW9C2,GM,All
86,0 days 00:02:04,B: ,B,All
88,0 days 00:02:19,A: ,A,All
90,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
91,0 days 03:18:11,GM: ,GM,All
