,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:09,A: hi,A,All
25,0 days 00:00:19,B: hi!,B,All
26,0 days 00:00:24,A: I'm out side lol,A,All
43,0 days 00:00:48,"A: Oh i found the attic, with a dude in overalls lol",A,All
44,0 days 00:00:52,B: I'm in the attic...it,B,All
46,0 days 00:00:55,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
47,0 days 00:01:02,B: s unfinnished.,B,All
48,0 days 00:01:13,B: In the attic,B,All
49,0 days 00:01:21,"A: log cabin-y with a guy in coveralls , i marked done",A,All
51,0 days 00:01:22,"GM: You have managed to meet in a room of type:                                                        a/attic, but unfortunately                                                        not in the same one.",GM,All
52,0 days 00:01:22,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
53,0 days 00:01:22,GM: ,GM,All
54,0 days 00:01:22,GM: Here's your token: 1063KB8R0D,GM,All
55,0 days 00:01:34,B: thanks!,B,All
56,0 days 00:01:46,A: take care,A,All
57,0 days 00:01:49,A: ,A,All
59,0 days 00:03:00,GM: Attention: you are in the game for 3 minutes!,GM,All
60,0 days 00:19:45,B: ,B,All
62,0 days 00:43:03,GM: ,GM,All
