,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
40,0 days 00:00:31,B: I found one. Let me know when you do. ,B,All
53,0 days 00:01:00,"B: This is all white toilet and sink. Maybe two sinks, one low to the ground. ",B,All
54,0 days 00:01:01,A: found one,A,All
55,0 days 00:01:08,A: blue and white,A,All
56,0 days 00:01:17,A: you want to find me or me find you,A,All
57,0 days 00:01:22,"B: You can stay there, I'll keep looking. ",B,All
58,0 days 00:01:32,B: Describe it a bit more though. ,B,All
67,0 days 00:01:41,A: white tile walls,A,All
76,0 days 00:01:58,A: with blue diamond pattern across the center,A,All
85,0 days 00:02:17,A: pedestal white sink ,A,All
86,0 days 00:02:21,B: Window on the right side?,B,All
87,0 days 00:02:25,A: towel to the left,A,All
88,0 days 00:02:30,B: Flower vase in the middle?,B,All
89,0 days 00:02:30,A: window on right,A,All
90,0 days 00:02:34,A: yes,A,All
91,0 days 00:02:39,B: Perfect!,B,All
93,0 days 00:02:41,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
95,0 days 00:02:43,GM: Well done! Both of you are                            indeed in the same room of type: b/bathroom!,GM,All
96,0 days 00:02:43,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
97,0 days 00:02:45,GM: ,GM,All
98,0 days 00:02:46,GM: Here's your token: 6080TWRA3,GM,All
99,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
100,0 days 00:03:03,A: ,A,All
102,0 days 00:05:29,B: ,B,All
104,0 days 00:56:57,GM: ,GM,All
