,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
50,0 days 00:00:36,B: w,B,All
55,0 days 00:00:45,B: found two balconies,B,All
56,0 days 00:00:46,"A: in room, looking at balcony",A,All
57,0 days 00:00:51,B: ok,B,All
58,0 days 00:00:56,B: describe more,B,All
63,0 days 00:01:01,A: man sitting on chair on the balcony,A,All
76,0 days 00:01:11,B: stay there i'll find you,B,All
81,0 days 00:01:16,A: brown wood ceiling on inside room,A,All
98,0 days 00:01:28,A: white rails on balcony,A,All
103,0 days 00:01:35,B: ok,B,All
105,0 days 00:01:36,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
107,0 days 00:01:43,GM: Well done! Both of you are                            indeed in the same room of type: b/balcony/interior!,GM,All
108,0 days 00:01:43,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
109,0 days 00:01:43,GM: ,GM,All
110,0 days 00:01:44,GM: Here's your token: 475NXFT0Y,GM,All
111,0 days 00:01:46,B: im there,B,All
112,0 days 00:01:50,B: ,B,All
114,0 days 00:02:35,A: ,A,All
116,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
117,0 days 02:27:28,GM: ,GM,All
