,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
22,0 days 00:00:13,A: n,A,All
63,0 days 00:01:02,B: I think I might be there? It has an oval wooden table.,B,All
64,0 days 00:01:17,"A: I'm still looking, will try to find you :)",A,All
65,0 days 00:01:25,A: Do you know if you're closer to north or south?,A,All
70,0 days 00:01:41,B: I went north twice from where I started,B,All
79,0 days 00:02:01,A: Okay thanks,A,All
80,0 days 00:02:09,A: Do you have the ocean in the background?,A,All
81,0 days 00:02:14,B: yes,B,All
82,0 days 00:02:39,"A: Tree on the left, what looks like a flowering creeper on the fence to the right?",A,All
83,0 days 00:02:50,B: Yep! :),B,All
84,0 days 00:03:00,"A: Yay, we got it :)",A,All
85,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
87,0 days 00:03:02,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
89,0 days 00:03:07,GM: Well done! Both of you are                            indeed in the same room of type: b/balcony/interior!,GM,All
90,0 days 00:03:07,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
91,0 days 00:03:07,GM: ,GM,All
92,0 days 00:03:07,GM: Here's your token: 665V14CSR,GM,All
93,0 days 00:03:24,A: ,A,All
95,0 days 00:03:54,B: ,B,All
97,0 days 03:29:31,GM: ,GM,All
