,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:23,B: OKay I'm on a balcony,B,All
27,0 days 00:00:29,B: overlooking water,B,All
28,0 days 00:00:35,B: white railing,B,All
29,0 days 00:00:45,B: balcony wraps around the corner of the house,B,All
30,0 days 00:00:49,A: ok let me find you,A,All
35,0 days 00:01:02,A: blue sea? mountains?,A,All
36,0 days 00:01:10,B: you can see a few boats in the far back in the water,B,All
37,0 days 00:01:18,A: ok hold on,A,All
42,0 days 00:01:23,B: brown door on right?,B,All
55,0 days 00:01:46,B: brown door and window on the right,B,All
94,0 days 00:02:32,B: it's looking straight at what appears to be a small island,B,All
99,0 days 00:02:46,A: still looking,A,All
104,0 days 00:02:50,B: okay,B,All
105,0 days 00:02:57,A: found the dog kennel ,A,All
106,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
111,0 days 00:03:06,B: lol,B,All
128,0 days 00:03:31,B: the house has white exterior wall,B,All
129,0 days 00:03:36,A: closet.....,A,All
158,0 days 00:04:33,B: you can see the roof overhang straight ahead,B,All
187,0 days 00:05:46,A: oh holy mother I think I found it,A,All
188,0 days 00:05:52,B: okay,B,All
189,0 days 00:05:57,A: brown door on left?,A,All
191,0 days 00:05:58,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
193,0 days 00:06:02,GM: Well done! Both of you are                            indeed in the same room of type: b/balcony/interior!,GM,All
194,0 days 00:06:02,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
195,0 days 00:06:02,GM: ,GM,All
196,0 days 00:06:03,GM: Here's your token: 752QQ0AUJ,GM,All
197,0 days 00:06:04,B: nope door on right,B,All
198,0 days 00:06:20,A: yeah my other left ;),A,All
199,0 days 00:06:44,B: ,B,All
201,0 days 00:07:01,A: ,A,All
203,0 days 01:57:27,GM: ,GM,All
