,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
40,0 days 00:00:43,B: ok in office.  Black chair brown wooden desk.  Another room with door open in background.  White lampshade on desk,B,All
41,0 days 00:00:44,A: I'm in the home office.  2 chairs.  One window on the left.,A,All
42,0 days 00:00:56,A: should I move or do you want to?,A,All
43,0 days 00:01:07,B: i will try to find your.  describe it some more,B,All
60,0 days 00:01:29,"A: red chairs, copy machine on the bottom right corner",A,All
73,0 days 00:01:45,A: shelves on the right wall,A,All
86,0 days 00:01:57,A: hardwood floor,A,All
99,0 days 00:02:28,B: got it! ,B,All
102,0 days 00:02:34,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
103,0 days 00:02:35,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
104,0 days 00:02:36,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
105,0 days 00:02:36,GM: ,GM,All
106,0 days 00:02:36,GM: Here's your token: 954N4F21L,GM,All
107,0 days 00:02:56,A: ,A,All
109,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
110,0 days 00:03:23,B: ,B,All
