,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
20,0 days 00:00:11,B: I am slurk,B,All
31,0 days 00:00:39,B: if you get to the bedroom and go south you will get to the wine cellar,B,All
41,0 days 00:00:54,"A: OK, I haven't seen a bedroom yet.",A,All
56,0 days 00:01:38,"B: There's also a room with three red chairs and a table, if you go west from there you will reach the cellar",B,All
57,0 days 00:01:38,"A: I think I'm in a wine cellar. I see a big rack of wine stuff, kind of a barrel-looking thing on the right.",A,All
100,0 days 00:02:20,B: okay I'm in the barrel room,B,All
101,0 days 00:02:22,"A: Yes, I just went west from the room with three red chairs.",A,All
103,0 days 00:02:37,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
105,0 days 00:02:40,GM: Well done! Both of you are                            indeed in the same room of type: w/wine_cellar/bottle_storage!,GM,All
106,0 days 00:02:40,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
107,0 days 00:02:40,GM: ,GM,All
108,0 days 00:02:41,GM: Here's your token: 1093LSKTP2,GM,All
109,0 days 00:03:00,B: ,B,All
111,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
112,0 days 00:03:34,A: ,A,All
114,0 days 00:05:33,GM: ,GM,All
