,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
30,0 days 00:00:17,A: hi,A,All
35,0 days 00:00:20,A: i went north once,A,All
40,0 days 00:00:26,A: i see a staircase,A,All
41,0 days 00:00:34,B: Waht does it look like?,B,All
42,0 days 00:00:39,"A: wooden, with a bike parked next to it",A,All
43,0 days 00:00:48,B: Okay I'll find you,B,All
44,0 days 00:00:51,A: ok,A,All
45,0 days 00:00:59,A: two pictures on the wall,A,All
46,0 days 00:01:37,B: bike with a basket?,B,All
47,0 days 00:01:40,A: yes,A,All
49,0 days 00:01:43,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
50,0 days 00:01:46,B: great job!,B,All
52,0 days 00:01:50,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
53,0 days 00:01:50,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
54,0 days 00:01:50,GM: ,GM,All
55,0 days 00:01:51,GM: Here's your token: 717GNUXHQ,GM,All
56,0 days 00:02:12,A: ,A,All
58,0 days 00:02:16,B: ,B,All
60,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
61,0 days 02:50:02,GM: ,GM,All
