,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:00,B: ,B,All
2,0 days 00:00:01,GM: ,GM,All
26,0 days 00:00:22,A: .e,A,All
39,0 days 00:00:45,A: in an office with a red chair,A,All
40,0 days 00:00:46,B: in office,B,All
41,0 days 00:00:51,B: brown chairs,B,All
46,0 days 00:01:01,"A: different office,",A,All
51,0 days 00:01:14,A: you want to find me or me find you,A,All
52,0 days 00:01:15,B: i will find you,B,All
57,0 days 00:01:25,A: the wall is green,A,All
58,0 days 00:01:41,A: the desk is brown and curved,A,All
59,0 days 00:01:42,"B: red chairs, two computer",B,All
60,0 days 00:01:53,A: only one chair,A,All
61,0 days 00:02:01,B: one chair ,B,All
62,0 days 00:02:10,A: a desk top and lap top,A,All
63,0 days 00:02:12,B: we in same room,B,All
64,0 days 00:02:14,B: yes,B,All
66,0 days 00:02:18,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
68,0 days 00:02:23,GM: Well done! Both of you are                            indeed in the same room of type: h/home_office!,GM,All
69,0 days 00:02:23,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
70,0 days 00:02:23,GM: ,GM,All
71,0 days 00:02:24,GM: Here's your token: 453XR2HXX,GM,All
72,0 days 00:02:46,A: ,A,All
74,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
75,0 days 00:03:04,B: ,B,All
77,0 days 02:37:08,GM: ,GM,All
