,time,public,user,receiver
0,0 days 00:00:00,A: ,A,All
1,0 days 00:00:01,B: ,B,All
2,0 days 00:00:02,GM: ,GM,All
30,0 days 00:00:28,B: I found a staircase,B,All
33,0 days 00:00:36,B: Iron railing with wooden post,B,All
42,0 days 00:00:48,B: a small table with a lamp on it beside the stairs and a plant in a basket,B,All
59,0 days 00:01:54,A: ok im there,A,All
60,0 days 00:01:57,B: cool,B,All
62,0 days 00:01:59,"GM: The '/done' command has been issued                                        by you or your partner.                                        To finish the game, both players                                        need to enter '/done'",GM,All
64,0 days 00:02:02,GM: Well done! Both of you are                            indeed in the same room of type: s/staircase!,GM,All
65,0 days 00:02:02,"GM: Please enter the token below into                                                       the token field on the HIT webpage, and close this                                                        browser window.",GM,All
66,0 days 00:02:02,GM: ,GM,All
67,0 days 00:02:02,GM: Here's your token: 958E6ZN2U,GM,All
68,0 days 00:02:26,B: ,B,All
70,0 days 00:02:28,A: ,A,All
72,0 days 00:03:01,GM: Attention: you are in the game for 3 minutes!,GM,All
